row_id,agent_code,agent_age,agent_join_month,first_policy_sold_month,year_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies
3375,660cb327,46,11/1/2020,3/1/2023,6/1/2023,1,1,14,21,4,6,1,16,5,9,6,20,29,2191240,250290,80,58
3376,c557ab5f,51,4/1/2023,1/1/2024,6/1/2023,0,4,20,29,1,6,8,16,3,8,10,21,34,1042032,141229,63,68
3377,8a5c31db,40,4/1/2023,2/1/2024,6/1/2023,0,6,1,9,4,4,0,9,4,5,6,15,18,1201752,283190,0,18
3378,d3e24bb5,53,11/1/2020,2/1/2024,6/1/2023,3,4,10,20,2,2,2,10,4,6,3,13,22,1371744,378706,13,88
3379,1c413762,53,4/1/2021,12/1/2022,6/1/2023,0,0,20,21,0,1,1,11,1,1,5,7,27,56052,15491,28,81
3380,e906fb9f,28,5/1/2020,8/1/2022,6/1/2023,0,2,3,10,4,5,8,18,6,6,13,25,12,202488,56745,75,108
3381,0e0c2212,58,5/1/2020,3/1/2024,6/1/2023,1,6,20,31,4,0,8,18,6,4,9,19,34,955910,131561,76,306
3382,decee04f,24,4/1/2019,2/1/2024,6/1/2023,3,3,6,15,4,4,6,15,6,7,8,21,22,1063590,162194,42,66
3383,40b62a16,20,6/1/2022,9/1/2022,6/1/2023,0,1,13,16,2,4,4,12,2,7,5,14,17,648924,134623,28,136
3384,0f6f67b0,52,11/1/2019,3/1/2024,6/1/2023,1,0,10,14,4,2,6,13,6,2,10,18,18,1113606,246619,72,144
3385,98e4577e,53,5/1/2022,11/1/2023,6/1/2023,3,0,14,18,4,4,6,17,6,7,12,25,27,1616355,337718,25,135
3386,1ee2b2ae,42,9/1/2021,5/1/2023,6/1/2023,3,4,13,25,4,2,4,24,5,2,9,16,31,2372244,600328,48,155
3387,8ba38ed9,28,9/1/2022,12/1/2023,6/1/2023,2,2,11,20,3,3,4,19,5,5,4,14,25,648800,85043,42,150
3388,69e592f6,54,2/1/2020,8/1/2022,6/1/2023,2,4,3,11,3,6,7,17,3,7,12,22,13,1208974,151969,22,52
3389,b4d52fea,26,5/1/2020,5/1/2022,6/1/2023,2,0,4,9,0,6,4,11,0,7,5,12,13,555737,166500,36,104
3390,57480056,32,12/1/2022,2/1/2023,6/1/2023,0,1,1,5,3,6,4,14,4,6,7,17,14,1278088,145168,0,112
3391,0c22f517,34,9/1/2021,3/1/2024,6/1/2023,2,4,0,7,0,4,6,11,0,4,10,14,12,240636,49064,14,0
3392,f3ba2a6d,57,2/1/2022,4/1/2024,6/1/2023,3,6,3,13,2,2,4,10,2,4,5,11,18,602604,141327,33,162
3393,232f671f,22,3/1/2022,12/1/2022,6/1/2023,0,1,2,6,1,0,4,6,1,0,5,6,7,356734,66129,12,28
3394,1892831c,40,6/1/2019,2/1/2024,6/1/2023,0,0,15,18,0,3,5,15,0,7,11,18,24,2323344,265620,36,216
3395,7a480f7f,32,9/1/2022,4/1/2024,6/1/2023,2,2,9,18,0,1,2,12,0,2,3,5,20,1239700,167402,0,40
3396,2cc86dc1,53,7/1/2020,2/1/2022,6/1/2023,0,5,11,19,2,5,5,16,4,8,10,22,23,703386,113334,66,46
3397,507d2705,51,12/1/2021,5/1/2023,6/1/2023,3,2,2,12,0,6,4,11,0,7,9,16,13,787618,99501,64,65
3398,8dab5c95,23,1/1/2021,2/1/2024,6/1/2023,0,2,19,23,1,6,8,20,2,6,12,20,24,2128464,219123,20,216
3399,817339ac,53,2/1/2020,12/1/2023,6/1/2023,3,4,1,9,1,2,6,10,3,5,9,17,13,1206491,165671,0,52
3400,bdb489c0,39,5/1/2019,1/1/2022,6/1/2023,0,5,15,24,4,3,4,22,6,4,8,18,31,859320,229311,36,93
3401,15047db1,37,11/1/2020,4/1/2024,6/1/2023,3,2,1,9,1,3,9,14,2,5,15,22,16,1489712,369951,88,112
3402,a0ad55fc,32,9/1/2021,2/1/2022,6/1/2023,0,5,1,11,4,5,9,19,5,9,11,25,16,1238256,224269,0,144
3403,963a1048,21,8/1/2019,3/1/2024,6/1/2023,0,0,11,15,0,5,2,12,1,6,4,11,0,0,230357,33,120
3404,fabe7d5c,44,7/1/2022,12/1/2022,6/1/2023,0,3,16,20,0,4,2,12,1,8,6,15,27,1654965,284360,0,243
3405,dc8c2cc3,34,12/1/2019,3/1/2023,6/1/2023,3,6,17,31,3,2,5,11,3,3,10,16,0,0,203111,64,32
3406,39fdf86e,20,2/1/2022,2/1/2024,6/1/2023,2,2,2,11,2,5,1,9,4,5,4,13,20,424560,64617,0,40
3407,52421009,43,7/1/2020,4/1/2023,6/1/2023,3,1,9,18,3,2,2,17,3,4,5,12,22,662178,107895,36,154
3408,c488b483,49,7/1/2019,11/1/2022,6/1/2023,2,5,13,24,4,2,8,15,5,2,13,20,29,2299642,281225,0,58
3409,c80fe406,45,2/1/2022,9/1/2023,6/1/2023,0,6,10,20,1,4,7,14,3,4,9,16,28,2354324,479540,32,252
3410,e7e3a8b0,33,2/1/2023,5/1/2023,6/1/2023,1,6,16,26,2,0,7,13,3,1,12,16,30,1071690,205319,16,90
3411,3eb7edb4,46,8/1/2019,9/1/2023,6/1/2023,0,5,17,24,3,3,1,9,5,5,4,14,0,0,437976,56,160
3412,20326773,58,10/1/2020,3/1/2022,6/1/2023,3,5,6,17,2,4,2,14,4,6,5,15,19,1189590,194907,0,0
3413,17b72bab,54,5/1/2019,6/1/2023,6/1/2023,1,3,1,6,4,1,3,9,4,2,7,13,11,441166,106285,0,77
3414,a4eb52e8,58,2/1/2021,1/1/2023,6/1/2023,1,2,2,7,0,2,1,6,1,6,3,10,12,629208,63629,40,0
3415,9e301c4f,58,3/1/2020,2/1/2022,6/1/2023,2,2,8,13,3,0,5,12,4,1,7,12,15,374235,110752,0,135
3416,c2370af2,56,8/1/2021,6/1/2022,6/1/2023,3,0,7,13,3,5,8,17,3,8,13,24,19,338694,71040,24,133
3417,572c0422,33,5/1/2019,1/1/2023,6/1/2023,0,3,11,18,3,2,8,16,4,6,12,22,24,567672,87950,22,96
3418,4e65e45e,53,12/1/2019,12/1/2022,6/1/2023,1,3,19,27,3,1,5,10,5,4,8,17,30,94200,13660,34,150
3419,580d98ee,22,6/1/2019,3/1/2024,6/1/2023,1,0,5,9,3,5,4,13,5,5,9,19,12,169404,37554,76,72
3420,e07699d8,51,11/1/2021,12/1/2023,6/1/2023,3,6,14,28,2,2,1,6,4,2,4,10,30,84990,23985,0,120
3421,20f326a5,31,3/1/2021,6/1/2023,6/1/2023,0,3,17,24,3,3,3,14,5,6,4,15,25,1565550,249998,15,125
3422,3e53c636,23,1/1/2023,1/1/2024,6/1/2023,3,2,19,26,2,0,3,11,2,4,3,9,0,0,183869,0,140
3423,a2d9fb74,48,10/1/2019,8/1/2022,6/1/2023,0,6,17,24,3,6,0,12,5,10,2,17,0,0,521685,68,168
3424,b60f9ab3,37,10/1/2021,4/1/2022,6/1/2023,1,2,12,18,0,3,5,10,1,4,5,10,22,506946,123659,0,154
3425,26142387,29,12/1/2020,6/1/2022,6/1/2023,3,1,1,10,4,1,6,12,6,1,11,18,13,897481,106464,72,104
3426,a7c9fb50,24,11/1/2019,7/1/2022,6/1/2023,1,4,3,11,4,1,2,9,6,5,8,19,0,0,5554,19,54
3427,1a1279f8,53,2/1/2022,1/1/2024,6/1/2023,3,6,5,18,3,3,1,15,5,7,6,18,20,1494160,231184,36,180
3428,eb601c15,29,9/1/2022,8/1/2023,6/1/2023,1,0,19,23,4,5,6,19,4,9,7,20,31,1503934,359628,40,248
3429,b1e0ad90,22,5/1/2020,12/1/2023,6/1/2023,3,2,1,8,1,4,6,12,1,5,12,18,17,146472,28294,54,119
3430,35c456a1,31,10/1/2019,5/1/2023,6/1/2023,0,4,20,26,2,0,4,18,2,3,10,15,30,467190,51758,15,150
3431,af45bd51,20,11/1/2019,10/1/2023,6/1/2023,3,6,18,29,3,3,1,22,4,7,1,12,36,2644236,683447,48,144
3432,65ca2c59,28,5/1/2019,5/1/2022,6/1/2023,0,3,4,12,1,0,6,10,3,4,8,15,15,842775,133120,0,45
3433,db520a0d,21,9/1/2019,1/1/2023,6/1/2023,0,1,4,7,1,1,5,8,3,5,5,13,15,1089735,246882,39,90
3434,e9bfb25c,53,11/1/2019,3/1/2022,6/1/2023,3,5,9,19,3,4,0,12,3,7,1,11,0,0,147720,22,52
3435,f9e8393e,56,12/1/2019,1/1/2022,6/1/2023,2,2,6,12,0,1,0,7,2,5,4,11,14,945742,237059,0,126
3436,1c54ce8b,50,8/1/2019,11/1/2023,6/1/2023,0,0,5,6,4,5,2,12,5,5,3,13,10,476080,59484,26,80
3437,a500afe1,57,7/1/2019,7/1/2023,6/1/2023,1,6,20,28,4,4,6,26,4,7,12,23,32,1024800,239543,23,0
3438,877de375,27,9/1/2021,10/1/2023,6/1/2023,0,6,9,17,1,4,2,8,1,8,4,13,0,0,443382,13,0
3439,97d645e0,52,1/1/2022,12/1/2023,6/1/2023,3,3,5,16,4,6,2,15,4,8,5,17,18,1357470,211050,17,144
3440,bca73883,30,10/1/2022,1/1/2024,6/1/2023,3,6,19,32,1,1,3,28,3,2,8,13,33,2708739,516621,52,231
3441,5724f683,40,11/1/2019,2/1/2022,6/1/2023,2,5,10,22,2,0,8,11,3,4,9,16,30,1108170,123493,64,90
3442,250d39cb,39,7/1/2019,10/1/2022,6/1/2023,3,5,4,16,0,4,1,8,1,7,4,12,20,871600,139202,0,160
3443,afb9ab2c,23,5/1/2022,6/1/2022,6/1/2023,3,6,19,31,4,2,3,17,4,6,4,14,35,894810,219528,42,70
3444,05cb3b30,32,3/1/2023,12/1/2023,6/1/2023,2,4,6,16,2,5,7,15,3,5,8,16,20,1519800,406307,48,0
3445,9e2e849a,25,2/1/2022,9/1/2023,6/1/2023,1,0,18,23,2,2,9,19,2,2,12,16,27,639765,130455,48,81
3446,f02a4b71,20,2/1/2022,10/1/2022,6/1/2023,0,4,10,19,1,4,4,16,3,7,10,20,0,0,395703,20,182
3447,ea08d6a6,21,5/1/2019,4/1/2024,6/1/2023,1,4,12,21,3,6,3,15,4,6,6,16,23,780482,164349,48,23
3448,8450fe9e,35,2/1/2021,11/1/2022,6/1/2023,3,3,6,14,0,3,6,12,0,7,9,16,0,0,78072,32,64
3449,47e9a908,37,1/1/2022,9/1/2022,6/1/2023,3,6,20,33,3,0,5,9,3,0,8,11,41,856080,208207,22,328
3450,d189701f,54,3/1/2021,2/1/2024,6/1/2023,0,4,9,16,2,5,6,15,4,8,10,22,22,572286,114213,22,66
3451,97eace3e,55,11/1/2022,4/1/2023,6/1/2023,3,1,7,12,4,6,7,18,4,9,8,21,13,303576,47370,84,13
3452,ad55bf27,48,11/1/2019,11/1/2023,6/1/2023,0,5,0,7,4,6,1,12,4,8,2,14,12,827064,121208,0,0
3453,fbfad9de,59,8/1/2020,2/1/2022,6/1/2023,3,6,10,22,4,1,6,15,4,4,11,19,26,2466880,595081,38,78
3454,6698f96f,45,9/1/2019,2/1/2022,6/1/2023,3,5,0,11,3,0,6,10,5,2,10,17,14,853762,233378,0,28
3455,380bd7cc,21,6/1/2021,5/1/2022,6/1/2023,0,4,13,19,1,0,4,16,2,1,5,8,25,2230125,508652,16,200
3456,012f0e15,31,6/1/2019,4/1/2024,6/1/2023,2,5,12,20,3,1,6,15,3,1,10,14,24,231192,65774,42,0
3457,8afae4e5,57,4/1/2022,1/1/2024,6/1/2023,0,1,11,17,1,0,2,7,1,0,4,5,26,101296,11399,10,104
3458,838ca2b3,22,5/1/2019,5/1/2023,6/1/2023,1,5,11,20,3,6,2,15,4,7,4,15,25,1220050,256861,0,100
3459,94427825,51,6/1/2019,10/1/2022,6/1/2023,2,6,14,26,0,6,3,20,1,7,6,14,28,1504916,349713,14,224
3460,4d953b7c,46,4/1/2020,5/1/2023,6/1/2023,1,6,14,25,1,4,3,15,3,6,3,12,34,1491852,217426,12,170
3461,b7599490,31,1/1/2020,9/1/2022,6/1/2023,2,5,2,11,2,3,8,14,3,7,12,22,13,737893,184311,66,13
3462,26f591b2,48,2/1/2022,12/1/2023,6/1/2023,0,0,9,13,2,6,7,16,2,9,13,24,18,1783386,230167,24,144
3463,a199082b,60,10/1/2021,11/1/2022,6/1/2023,3,1,14,22,1,0,8,15,2,1,8,11,31,2527678,543881,0,248
3464,92dd19af,51,12/1/2022,4/1/2023,6/1/2023,1,1,3,6,1,1,6,9,2,3,8,13,12,916164,237367,0,36
3465,c7627e42,53,3/1/2021,6/1/2023,6/1/2023,2,6,18,30,2,2,6,25,2,6,12,20,38,666862,154865,80,228
3466,6f6da4c8,49,2/1/2022,7/1/2023,6/1/2023,2,1,14,20,0,0,0,17,0,3,5,8,23,658950,170211,32,207
3467,ec18a7a2,58,6/1/2019,6/1/2022,6/1/2023,2,6,13,22,0,3,1,21,2,6,4,12,24,487920,142104,0,192
3468,2bf63daa,47,5/1/2019,3/1/2024,6/1/2023,2,6,17,26,3,3,8,15,3,4,14,21,0,0,305543,63,240
3469,54e55461,55,10/1/2021,7/1/2023,6/1/2023,0,1,20,26,0,6,1,9,1,9,1,11,0,0,508899,44,54
3470,04f897f5,38,10/1/2020,4/1/2022,6/1/2023,2,4,13,23,4,3,5,21,6,7,10,23,0,0,42837,23,234
3471,8f0e0595,35,7/1/2022,8/1/2023,6/1/2023,0,1,5,7,2,1,3,7,3,4,3,10,15,383280,54241,0,90
3472,1cdac474,23,8/1/2021,10/1/2022,6/1/2023,1,3,16,22,2,2,0,9,3,6,1,10,28,1978732,277856,0,252
3473,dbe28988,55,3/1/2023,10/1/2023,6/1/2023,0,6,7,18,1,4,3,9,2,7,7,16,23,1542610,194760,32,46
3474,0177ed5f,46,7/1/2022,8/1/2023,6/1/2023,3,1,7,16,3,6,3,13,3,8,4,15,19,1486085,169334,30,114
3475,b1ff85c5,23,4/1/2022,4/1/2023,6/1/2023,1,1,8,13,4,6,0,11,4,10,4,18,0,0,16239,36,112
3476,c2149c07,30,2/1/2023,11/1/2023,6/1/2023,0,2,20,27,4,1,6,21,4,4,7,15,31,1793474,446616,45,0
3477,19dda843,58,10/1/2020,3/1/2024,6/1/2023,3,3,13,22,3,3,8,18,5,5,9,19,24,2150256,548597,76,0
3478,d4e99858,37,8/1/2021,2/1/2022,6/1/2023,2,3,3,11,4,3,1,10,4,6,4,14,0,0,63967,28,180
3479,998a39aa,51,4/1/2020,7/1/2022,6/1/2023,0,3,20,28,3,0,9,20,5,1,9,15,35,1484000,411836,0,315
3480,27565665,20,6/1/2020,12/1/2022,6/1/2023,0,1,20,25,0,6,2,17,2,9,2,13,30,2016660,584424,52,150
3481,ff79f140,51,7/1/2022,2/1/2024,6/1/2023,2,1,12,17,3,3,6,14,4,4,9,17,20,1666000,305327,51,120
3482,f2fcfe25,28,8/1/2020,11/1/2022,6/1/2023,1,4,10,17,0,3,6,14,2,5,6,13,25,2429175,281415,26,0
3483,4ca77240,57,12/1/2020,3/1/2023,6/1/2023,0,6,17,25,4,6,3,16,4,6,7,17,30,1739850,361760,34,90
3484,e548d139,48,6/1/2020,4/1/2022,6/1/2023,3,1,1,6,1,4,0,6,2,4,0,6,13,896194,185930,18,13
3485,d360368b,36,9/1/2021,5/1/2022,6/1/2023,2,5,12,24,1,5,6,23,3,8,7,18,32,174656,38414,0,288
3486,e62adc1e,52,12/1/2022,1/1/2023,6/1/2023,1,3,9,14,4,1,9,15,5,2,14,21,16,93808,16561,84,112
3487,98da75b8,24,4/1/2019,8/1/2023,6/1/2023,3,4,16,27,0,2,4,26,1,6,5,12,30,2929680,771984,12,210
3488,3b689e3b,22,5/1/2023,11/1/2023,6/1/2023,2,1,2,6,3,5,9,18,5,5,9,19,9,341271,41103,76,72
3489,3d80c955,24,7/1/2021,1/1/2023,6/1/2023,2,0,4,7,0,3,6,10,0,7,9,16,9,786600,217526,0,81
3490,86fcfefe,50,4/1/2020,2/1/2023,6/1/2023,0,2,4,9,4,5,4,14,5,9,10,24,10,265130,62821,0,50
3491,0522b331,47,7/1/2021,12/1/2022,6/1/2023,3,3,18,25,1,2,2,11,2,3,3,8,32,2422720,622568,16,0
3492,adbe5d94,41,12/1/2021,9/1/2023,6/1/2023,2,5,16,24,2,4,7,14,4,6,11,21,25,1128500,207524,84,175
3493,f79f587e,29,12/1/2020,11/1/2023,6/1/2023,2,4,3,14,1,1,8,13,1,3,14,18,0,0,294475,0,105
3494,d3b44e44,43,4/1/2019,10/1/2023,6/1/2023,3,0,0,4,3,1,6,11,4,1,7,12,6,160782,36250,24,18
3495,b564e260,51,11/1/2021,4/1/2024,6/1/2023,0,1,10,14,0,4,0,6,2,7,1,10,19,1144142,181023,20,38
3496,68deb531,35,11/1/2021,4/1/2022,6/1/2023,1,4,6,14,0,2,9,13,2,6,9,17,23,115253,16523,68,115
3497,fd62b30c,55,9/1/2022,3/1/2023,6/1/2023,1,5,13,21,3,1,1,9,5,3,1,9,29,1960806,570580,0,232
3498,5ccac519,57,5/1/2019,5/1/2023,6/1/2023,1,5,19,27,2,1,1,23,2,1,2,5,34,3265088,952183,10,306
3499,0db1f74b,44,2/1/2021,3/1/2024,6/1/2023,2,0,6,12,2,1,5,9,4,2,10,16,20,1318820,216911,32,0
3500,4eb0e534,50,10/1/2020,4/1/2024,6/1/2023,1,0,15,19,1,6,6,14,2,6,9,17,27,1417986,193076,17,135
3501,f5fbcc73,46,4/1/2019,1/1/2024,6/1/2023,1,1,7,11,0,6,1,10,0,10,7,17,16,1176864,126098,0,32
3502,b33fc6cb,26,8/1/2020,1/1/2024,6/1/2023,2,2,3,11,1,6,7,15,1,8,11,20,0,0,246069,20,45
3503,c54b46f0,60,4/1/2020,11/1/2023,6/1/2023,1,3,17,26,1,3,2,15,1,4,4,9,32,2958624,757418,36,160
3504,79c98d49,39,8/1/2020,12/1/2023,6/1/2023,1,1,5,9,3,3,6,13,3,6,7,16,13,223028,61681,0,39
3505,f572dd78,35,5/1/2020,10/1/2022,6/1/2023,1,6,20,29,0,6,5,12,1,6,6,13,35,2111375,485930,26,210
3506,8209b2a0,40,4/1/2022,6/1/2023,6/1/2023,0,5,17,26,1,1,3,21,2,1,5,8,32,537760,104933,0,128
3507,e37f0d57,54,2/1/2023,9/1/2023,6/1/2023,2,0,2,8,3,0,6,10,3,4,11,18,17,804542,137310,36,68
3508,ee147cca,38,4/1/2023,10/1/2023,6/1/2023,1,0,11,13,2,1,0,9,2,5,0,7,19,140714,15877,7,133
3509,726d4dfd,44,12/1/2022,5/1/2023,6/1/2023,1,0,3,6,0,3,1,5,1,5,6,12,0,0,180834,24,60
3510,ec7c6c8a,43,10/1/2021,8/1/2023,6/1/2023,1,0,1,3,1,3,2,7,1,7,5,13,0,0,2279,39,20
3511,6c207d2a,35,10/1/2020,8/1/2022,6/1/2023,1,5,5,15,2,0,6,11,3,4,9,16,22,1817464,512808,32,176
3512,ef328cab,39,11/1/2022,10/1/2023,6/1/2023,3,2,8,14,4,3,1,13,5,3,7,15,18,1375200,170727,30,18
3513,739376d2,42,5/1/2019,12/1/2022,6/1/2023,1,1,10,13,0,1,0,10,2,2,3,7,18,186192,31091,28,126
3514,f8c957b0,43,6/1/2020,6/1/2022,6/1/2023,1,4,16,22,2,2,1,17,2,6,1,9,30,1456050,399604,18,0
3515,744b2429,31,3/1/2021,2/1/2024,6/1/2023,2,1,11,17,3,5,1,13,5,9,5,19,25,1956425,263678,76,175
3516,d86153e3,52,10/1/2019,11/1/2023,6/1/2023,1,5,17,25,1,4,2,24,3,7,8,18,28,1314012,372031,72,196
3517,5f5eecd9,23,12/1/2022,4/1/2023,6/1/2023,3,5,17,26,1,3,4,25,1,5,6,12,27,1187514,346264,24,27
3518,dd4a0d2d,25,12/1/2021,12/1/2023,6/1/2023,3,0,5,13,4,3,8,16,6,6,12,24,15,524970,117336,72,90
3519,311a7df5,22,11/1/2022,5/1/2023,6/1/2023,2,4,11,21,1,3,9,15,3,5,13,21,27,2629746,308530,0,216
3520,9caee735,54,12/1/2019,8/1/2023,6/1/2023,2,5,14,22,2,4,9,19,2,4,9,15,0,0,408345,45,58
3521,6e69e08b,44,3/1/2021,4/1/2022,6/1/2023,2,2,12,19,3,3,0,16,4,3,5,12,23,1041831,133121,0,161
3522,7cca0fc1,27,5/1/2021,4/1/2022,6/1/2023,1,6,14,26,3,0,6,22,5,2,7,14,31,2815544,470154,0,279
3523,0879757d,43,3/1/2022,9/1/2022,6/1/2023,3,6,3,16,4,1,4,12,5,4,6,15,0,0,379146,0,72
3524,f713bcd4,22,2/1/2022,8/1/2023,6/1/2023,1,1,15,19,2,3,9,17,2,5,10,17,28,218008,45640,51,224
3525,aac1e99d,38,9/1/2020,4/1/2022,6/1/2023,0,5,20,27,2,2,4,22,4,2,10,16,28,1957340,468197,0,0
3526,7b67b89d,32,4/1/2021,6/1/2023,6/1/2023,0,0,3,8,4,4,9,18,4,6,13,23,16,163744,24094,92,48
3527,f20adb4a,45,12/1/2019,9/1/2023,6/1/2023,0,6,2,13,0,1,4,10,0,3,9,12,21,743589,173542,24,126
3528,3417ed0a,44,8/1/2020,1/1/2024,6/1/2023,1,4,7,16,0,1,8,10,1,3,11,15,0,0,421964,0,0
3529,096ab135,60,7/1/2021,7/1/2022,6/1/2023,1,1,16,22,4,0,4,15,4,4,7,15,25,1633350,464173,30,200
3530,90ea32ad,49,11/1/2022,5/1/2023,6/1/2023,3,3,4,15,3,0,2,14,3,0,8,11,23,191130,45644,33,0
3531,90758512,39,12/1/2021,1/1/2023,6/1/2023,3,6,5,15,1,4,2,12,2,6,4,12,22,1586046,417259,48,154
3532,25cd5d60,36,4/1/2023,6/1/2023,6/1/2023,1,0,19,21,1,1,7,11,3,5,11,19,22,1460118,205422,76,22
3533,026b60ee,57,8/1/2019,3/1/2022,6/1/2023,0,6,16,25,0,5,9,21,1,5,13,19,0,0,199674,0,150
3534,d855185c,48,7/1/2019,10/1/2023,6/1/2023,3,1,13,18,1,5,5,15,1,8,6,15,26,485238,65817,60,26
3535,c724fffa,37,6/1/2022,10/1/2022,6/1/2023,1,3,15,23,2,1,0,16,2,3,1,6,25,1830675,236777,6,150
3536,bee6f560,32,5/1/2019,4/1/2022,6/1/2023,2,4,9,16,2,0,5,8,2,3,5,10,23,1469309,258611,30,115
3537,0e4770a7,21,3/1/2020,7/1/2022,6/1/2023,2,2,10,16,0,2,9,13,0,3,9,12,25,2096700,425204,0,25
3538,a1d1d855,38,3/1/2021,4/1/2022,6/1/2023,2,0,11,18,0,4,5,10,2,8,6,16,19,630135,152735,48,19
3539,f312b5da,26,7/1/2021,4/1/2023,6/1/2023,2,6,19,31,0,6,4,23,1,7,10,18,36,2162196,441455,72,108
3540,3c26fc5a,38,3/1/2020,5/1/2022,6/1/2023,3,0,3,7,0,5,0,6,1,5,6,12,11,397639,80178,0,44
3541,3d00b9ca,21,8/1/2019,10/1/2023,6/1/2023,3,6,20,33,0,6,7,17,0,8,11,19,37,181337,46063,0,74
3542,ba63f82c,34,6/1/2022,11/1/2023,6/1/2023,2,2,17,22,3,0,4,14,5,2,9,16,26,82732,20257,32,104
3543,cdb79d6f,58,5/1/2019,6/1/2022,6/1/2023,3,1,8,13,3,3,8,15,3,4,9,16,21,133035,39206,48,21
3544,6f975ef6,49,12/1/2021,5/1/2022,6/1/2023,1,5,5,16,2,0,3,15,2,4,7,13,20,1998220,528991,0,160
3545,e0d2e878,36,11/1/2022,9/1/2023,6/1/2023,0,4,11,18,2,0,5,13,3,0,9,12,23,1340302,210756,48,0
3546,944d7abd,31,11/1/2020,3/1/2023,6/1/2023,0,1,2,4,3,6,0,10,4,6,4,14,0,0,32325,56,40
3547,56edaaf5,52,11/1/2022,9/1/2023,6/1/2023,3,4,3,14,0,3,8,12,0,4,11,15,0,0,256310,15,36
3548,d4e550ef,49,3/1/2022,9/1/2023,6/1/2023,2,2,17,26,4,6,2,19,6,7,3,16,0,0,287520,32,70
3549,77a8b54a,24,10/1/2021,7/1/2023,6/1/2023,2,6,7,16,4,5,8,18,5,8,9,22,20,367920,56890,0,160
3550,c1843069,29,2/1/2021,10/1/2023,6/1/2023,3,4,12,21,1,2,0,18,1,5,6,12,28,2771636,334898,0,224
3551,1d07a8b2,58,7/1/2019,8/1/2022,6/1/2023,0,6,5,12,3,6,8,18,4,6,14,24,21,709065,146640,96,126
3552,c58e2412,40,8/1/2020,2/1/2023,6/1/2023,2,0,9,14,2,5,1,10,4,9,4,17,17,390014,116620,34,136
3553,c2893bda,33,2/1/2022,7/1/2023,6/1/2023,1,6,20,28,0,4,9,24,1,7,12,20,29,2007438,477441,20,87
3554,3c7a8b50,21,5/1/2021,9/1/2023,6/1/2023,3,0,15,21,2,1,1,11,3,1,5,9,23,385089,68821,18,184
3555,6d680538,44,10/1/2020,9/1/2023,6/1/2023,2,4,1,11,0,5,1,10,0,8,2,10,12,32448,5073,0,84
3556,4a0b5fa3,53,9/1/2022,10/1/2023,6/1/2023,2,0,11,18,2,4,9,17,2,5,9,16,27,2607714,702876,16,162
3557,3ec02013,45,4/1/2019,2/1/2023,6/1/2023,1,0,7,10,0,5,0,9,2,8,2,12,11,501589,129122,0,44
3558,3a5a4ac6,47,11/1/2019,4/1/2024,6/1/2023,1,1,18,21,3,2,5,11,4,5,5,14,29,489462,99791,42,174
3559,057dd1b3,36,7/1/2022,8/1/2022,6/1/2023,1,2,4,11,0,6,5,12,2,10,5,17,19,1739545,241729,51,152
3560,13e6e2f9,27,11/1/2022,2/1/2024,6/1/2023,0,0,9,12,3,3,7,14,5,3,9,17,0,0,371609,17,0
3561,d2b2da59,36,12/1/2021,12/1/2023,6/1/2023,2,0,17,22,4,2,9,21,6,2,12,20,25,400675,82453,0,0
3562,7abe34d0,60,3/1/2020,1/1/2022,6/1/2023,1,4,8,15,2,4,4,12,4,7,10,21,21,1704738,266926,63,189
3563,32831c50,21,9/1/2022,12/1/2022,6/1/2023,0,2,13,19,0,4,8,17,0,5,9,14,0,0,26789,0,225
3564,3173b081,48,1/1/2021,11/1/2023,6/1/2023,0,6,16,24,1,0,9,15,3,4,12,19,28,1862168,220363,76,224
3565,a02f250c,23,5/1/2023,3/1/2024,6/1/2023,3,4,9,20,0,1,0,13,2,1,1,4,22,803022,225773,16,176
3566,cc266f37,22,4/1/2021,1/1/2022,6/1/2023,0,3,19,27,2,4,7,19,4,7,13,24,33,448074,90193,96,0
3567,11029f56,35,11/1/2019,10/1/2022,6/1/2023,0,6,10,21,1,2,0,5,2,6,0,8,29,2132660,533561,8,87
3568,52d3b4c8,45,9/1/2021,4/1/2023,6/1/2023,0,4,9,18,2,1,6,12,2,5,10,17,22,290334,65544,17,88
3569,f7136abb,44,9/1/2022,4/1/2023,6/1/2023,3,2,1,11,1,2,5,9,2,5,9,16,14,339738,47615,16,126
3570,e97ec0e0,35,12/1/2021,1/1/2023,6/1/2023,1,1,17,20,2,0,9,17,2,2,14,18,21,1437828,301323,36,105
3571,64bcc561,52,7/1/2020,4/1/2022,6/1/2023,1,6,4,12,3,6,8,18,4,9,13,26,15,1221540,206673,0,0
3572,0599fb2d,39,5/1/2019,4/1/2024,6/1/2023,0,5,19,29,2,6,2,14,3,6,6,15,37,1872089,349271,0,111
3573,fb5f3b17,55,8/1/2022,1/1/2024,6/1/2023,0,4,20,26,0,6,8,22,2,9,9,20,33,2266341,599844,0,264
3574,55c823e7,40,12/1/2021,5/1/2023,6/1/2023,1,5,10,17,3,4,4,13,3,6,6,15,20,215100,56751,15,60
